index,cur,lat,lon
443,"['34.121386', '-117.89008100000001']",34.121386,-117.89008100000001
444,"['34.120486', '-117.90758899999999']",34.120486,-117.90758899999999
445,"['34.044176', '-118.16193']",34.044176,-118.16193
446,"['33.884131', '-118.028821']",33.884131,-118.028821
447,"['34.580001', '-117.93404199999999']",34.580001,-117.93404199999999
448,"['33.988336', '-117.90566899999999']",33.988336,-117.90566899999999
449,"['34.033344', '-118.180973']",34.033344,-118.180973
450,"['0.0', '0.0']",0.0,0.0
451,"['34.033088', '-118.14418300000001']",34.033088,-118.14418300000001
452,"['34.177111', '-118.4685']",34.177111,-118.4685
453,"['34.072114', '-118.09718000000001']",34.072114,-118.09718000000001
454,"['34.155853', '-118.24204499999999']",34.155853,-118.24204499999999
455,"['33.825733', '-118.241778']",33.825733,-118.241778
456,"['34.010308', '-117.823429']",34.010308,-117.823429
457,"['34.018440999999996', '-118.28006299999998']",34.018440999999996,-118.28006299999998
458,"['33.9956', '-117.89054399999999']",33.9956,-117.89054399999999
459,"['34.031657', '-118.42665600000001']",34.031657,-118.42665600000001
460,"['34.169519', '-118.59735500000001']",34.169519,-118.59735500000001
461,"['34.030042', '-118.215764']",34.030042,-118.215764
462,"['34.163267', '-118.472417']",34.163267,-118.472417
463,"['34.019703', '-118.16315800000001']",34.019703,-118.16315800000001
464,"['34.003008', '-118.065271']",34.003008,-118.065271
465,"['33.993558', '-118.06931499999999']",33.993558,-118.06931499999999
466,"['34.071914', '-117.894166']",34.071914,-117.894166
467,"['34.646023', '-118.04086799999999']",34.646023,-118.04086799999999
468,"['34.704104', '-118.169877']",34.704104,-118.169877
469,"['34.394110999999995', '-118.571053']",34.394110999999995,-118.571053
470,"['34.153439', '-118.65208700000001']",34.153439,-118.65208700000001
471,"['34.694458000000004', '-118.17019599999999']",34.694458000000004,-118.17019599999999
472,"['34.148569', '-118.69790800000001']",34.148569,-118.69790800000001
473,"['34.323449', '-118.455725']",34.323449,-118.455725
474,"['34.033398999999996', '-118.180447']",34.033398999999996,-118.180447
475,"['33.884737', '-118.19061599999999']",33.884737,-118.19061599999999
476,"['33.829346', '-118.208358']",33.829346,-118.208358
477,"['34.020302', '-118.192255']",34.020302,-118.192255
478,"['33.846756', '-118.220142']",33.846756,-118.220142
479,"['34.452631', '-118.61509199999999']",34.452631,-118.61509199999999
480,"['33.932459', '-118.178431']",33.932459,-118.178431
481,"['34.645576', '-118.218398']",34.645576,-118.218398
482,"['33.911782', '-118.180396']",33.911782,-118.180396
483,"['33.911281', '-118.168806']",33.911281,-118.168806
484,"['34.065321999999995', '-117.806572']",34.065321999999995,-117.806572
485,"['34.198931', '-118.337948']",34.198931,-118.337948
486,"['33.604624', '-117.69034099999999']",33.604624,-117.69034099999999
487,"['33.854718', '-117.976134']",33.854718,-117.976134
488,"['34.264563', '-117.63223899999998']",34.264563,-117.63223899999998
489,"['33.891739', '-117.50614499999999']",33.891739,-117.50614499999999
490,"['34.136296', '-117.527125']",34.136296,-117.527125
491,"['33.921681', '-117.880076']",33.921681,-117.880076
492,"['33.854014', '-117.95929199999999']",33.854014,-117.95929199999999
493,"['34.157305', '-117.184481']",34.157305,-117.184481
494,"['34.244817', '-116.824422']",34.244817,-116.824422
495,"['33.885695', '-117.644705']",33.885695,-117.644705
496,"['33.85419', '-117.94663500000001']",33.85419,-117.94663500000001
497,"['33.971022', '-117.692851']",33.971022,-117.692851
498,"['33.520502', '-117.66582']",33.520502,-117.66582
499,"['34.23587', '-116.832406']",34.23587,-116.832406
500,"['33.853441', '-117.875781']",33.853441,-117.875781
501,"['33.854208', '-117.941653']",33.854208,-117.941653
502,"['33.976904', '-117.371794']",33.976904,-117.371794
503,"['34.324444', '-117.48206']",34.324444,-117.48206
504,"['33.957553999999995', '-117.37910600000001']",33.957553999999995,-117.37910600000001
505,"['33.954726', '-117.305097']",33.954726,-117.305097
506,"['34.311844', '-117.474694']",34.311844,-117.474694
507,"['34.087408', '-117.66066699999999']",34.087408,-117.66066699999999
508,"['33.940672', '-117.26763999999999']",33.940672,-117.26763999999999
509,"['33.411232', '-117.60131100000001']",33.411232,-117.60131100000001
510,"['34.087394', '-117.662948']",34.087394,-117.662948
511,"['34.065011', '-117.31224399999999']",34.065011,-117.31224399999999
512,"['34.106403', '-117.532227']",34.106403,-117.532227
513,"['34.026222', '-117.333453']",34.026222,-117.333453
514,"['34.325136', '-117.42958899999999']",34.325136,-117.42958899999999
515,"['34.095606', '-116.958696']",34.095606,-116.958696
516,"['34.228047', '-117.288242']",34.228047,-117.288242
517,"['33.880061', '-117.607662']",33.880061,-117.607662
518,"['33.930823', '-117.659653']",33.930823,-117.659653
519,"['34.167501', '-117.458069']",34.167501,-117.458069
520,"['34.019262', '-117.49853799999998']",34.019262,-117.49853799999998
521,"['34.243091', '-116.826748']",34.243091,-116.826748
522,"['34.004791', '-117.651797']",34.004791,-117.651797
523,"['33.884004', '-117.54876100000001']",33.884004,-117.54876100000001
524,"['34.212482', '-117.083675']",34.212482,-117.083675
525,"['34.264501', '-117.21461799999999']",34.264501,-117.21461799999999
526,"['34.236683', '-117.65816399999999']",34.236683,-117.65816399999999
527,"['33.724212', '-117.801455']",33.724212,-117.801455
528,"['34.136540999999994', '-117.52698899999999']",34.136540999999994,-117.52698899999999
529,"['34.067325', '-117.33578899999999']",34.067325,-117.33578899999999
530,"['34.235831', '-116.93026699999999']",34.235831,-116.93026699999999
531,"['34.025118', '-117.72422900000001']",34.025118,-117.72422900000001
532,"['34.236993', '-116.832429']",34.236993,-116.832429
533,"['34.216848', '-116.751349']",34.216848,-116.751349
534,"['34.226403000000005', '-117.028368']",34.226403000000005,-117.028368
535,"['34.09195', '-117.488925']",34.09195,-117.488925
536,"['34.243010999999996', '-116.831778']",34.243010999999996,-116.831778
537,"['34.06589', '-117.324626']",34.06589,-117.324626
538,"['34.235364000000004', '-117.179432']",34.235364000000004,-117.179432
539,"['33.881439', '-117.649561']",33.881439,-117.649561
540,"['34.310704', '-117.473298']",34.310704,-117.473298
541,"['34.203795', '-117.675531']",34.203795,-117.675531
542,"['34.066190999999996', '-117.479175']",34.066190999999996,-117.479175
543,"['33.904357', '-117.460408']",33.904357,-117.460408
544,"['34.134533000000005', '-117.670492']",34.134533000000005,-117.670492
545,"['33.843203', '-117.250446']",33.843203,-117.250446
546,"['34.063455', '-117.29884299999999']",34.063455,-117.29884299999999
547,"['34.064094', '-117.296501']",34.064094,-117.296501
548,"['34.324490000000004', '-117.41009299999999']",34.324490000000004,-117.41009299999999
549,"['33.759079', '-117.46473600000002']",33.759079,-117.46473600000002
550,"['34.082705', '-117.63194299999999']",34.082705,-117.63194299999999
551,"['34.087446', '-117.648877']",34.087446,-117.648877
552,"['34.080341', '-117.627849']",34.080341,-117.627849
553,"['34.074155', '-117.617107']",34.074155,-117.617107
554,"['33.707133', '-117.35811299999999']",33.707133,-117.35811299999999
555,"['33.941068', '-117.24961']",33.941068,-117.24961
556,"['33.941025', '-117.23861799999999']",33.941025,-117.23861799999999
557,"['33.973347', '-117.373382']",33.973347,-117.373382
558,"['34.136192', '-117.490553']",34.136192,-117.490553
559,"['34.136126000000004', '-117.51159799999999']",34.136126000000004,-117.51159799999999
560,"['33.823762', '-117.51021000000001']",33.823762,-117.51021000000001
561,"['33.806729', '-117.507456']",33.806729,-117.507456
562,"['33.896977', '-117.48057800000001']",33.896977,-117.48057800000001
563,"['33.882191', '-117.54903999999999']",33.882191,-117.54903999999999
564,"['33.957991', '-117.310965']",33.957991,-117.310965
565,"['34.135687', '-117.37633400000001']",34.135687,-117.37633400000001
566,"['33.901813', '-117.46671200000002']",33.901813,-117.46671200000002
567,"['33.942596', '-117.291575']",33.942596,-117.291575
568,"['33.945878', '-117.29749699999999']",33.945878,-117.29749699999999
569,"['37.629165', '-119.03274499999999']",37.629165,-119.03274499999999
570,"['34.00392', '-117.38247700000001']",34.00392,-117.38247700000001
571,"['34.138908', '-117.324809']",34.138908,-117.324809
572,"['33.730166', '-117.39340700000001']",33.730166,-117.39340700000001
573,"['33.903419', '-117.647433']",33.903419,-117.647433
574,"['34.064383', '-117.278399']",34.064383,-117.278399
575,"['34.066926', '-117.44866100000002']",34.066926,-117.44866100000002
576,"['33.837374', '-117.261596']",33.837374,-117.261596
577,"['34.248571999999996', '-117.057561']",34.248571999999996,-117.057561
578,"['33.904089', '-117.55978400000001']",33.904089,-117.55978400000001
579,"['33.941238', '-117.270551']",33.941238,-117.270551
580,"['33.887514', '-117.55187']",33.887514,-117.55187
581,"['33.809135', '-117.235767']",33.809135,-117.235767
582,"['33.914697', '-117.44198100000001']",33.914697,-117.44198100000001
583,"['34.080409', '-117.200805']",34.080409,-117.200805
584,"['34.15965', '-116.790429']",34.15965,-116.790429
585,"['34.003834999999995', '-117.38298700000001']",34.003834999999995,-117.38298700000001
586,"['34.055803999999995', '-117.689447']",34.055803999999995,-117.689447
587,"['34.222148', '-117.04259499999999']",34.222148,-117.04259499999999
588,"['34.183434999999996', '-117.141462']",34.183434999999996,-117.141462
589,"['33.937782', '-117.55579099999999']",33.937782,-117.55579099999999
590,"['34.135813', '-117.191781']",34.135813,-117.191781
591,"['33.979504', '-117.339343']",33.979504,-117.339343
592,"['34.316691999999996', '-117.479754']",34.316691999999996,-117.479754
593,"['33.909349', '-117.55853300000001']",33.909349,-117.55853300000001
594,"['33.687884000000004', '-117.91454499999999']",33.687884000000004,-117.91454499999999
595,"['34.208967', '-117.13465']",34.208967,-117.13465
596,"['33.940876', '-117.261372']",33.940876,-117.261372
597,"['34.064601', '-117.26104199999999']",34.064601,-117.26104199999999
598,"['33.554215', '-117.672747']",33.554215,-117.672747
599,"['33.847879999999996', '-117.85611200000001']",33.847879999999996,-117.85611200000001
600,"['33.440441', '-117.624857']",33.440441,-117.624857
601,"['33.596465', '-117.76631499999999']",33.596465,-117.76631499999999
602,"['33.442079', '-117.627696']",33.442079,-117.627696
603,"['33.93869', '-117.877179']",33.93869,-117.877179
604,"['33.653573', '-117.395664']",33.653573,-117.395664
605,"['33.774246000000005', '-118.071496']",33.774246000000005,-118.071496
606,"['33.701722', '-117.94561499999999']",33.701722,-117.94561499999999
607,"['34.233174', '-117.420194']",34.233174,-117.420194
608,"['33.68329', '-117.62063']",33.68329,-117.62063
609,"['33.855438', '-117.787002']",33.855438,-117.787002
610,"['33.519003999999995', '-117.60026699999999']",33.519003999999995,-117.60026699999999
611,"['33.778888', '-117.876772']",33.778888,-117.876772
612,"['33.778356', '-117.89651599999999']",33.778356,-117.89651599999999
613,"['33.562746000000004', '-117.672794']",33.562746000000004,-117.672794
614,"['33.722259', '-117.719454']",33.722259,-117.719454
615,"['33.628176', '-117.95248400000001']",33.628176,-117.95248400000001
616,"['33.878512', '-117.65798600000001']",33.878512,-117.65798600000001
617,"['33.776996000000004', '-117.831177']",33.776996000000004,-117.831177
618,"['33.868977', '-117.67605400000001']",33.868977,-117.67605400000001
619,"['33.668009999999995', '-117.650733']",33.668009999999995,-117.650733
620,"['33.88565', '-117.88065800000001']",33.88565,-117.88065800000001
621,"['33.748998', '-117.980944']",33.748998,-117.980944
622,"['34.244', '-116.80888700000001']",34.244,-116.80888700000001
623,"['34.145474', '-117.287797']",34.145474,-117.287797
624,"['33.741803000000004', '-117.837534']",33.741803000000004,-117.837534
625,"['33.70113', '-115.45752399999999']",33.70113,-115.45752399999999
626,"['33.700907', '-115.458398']",33.700907,-115.458398
627,"['34.017208000000004', '-117.096368']",34.017208000000004,-117.096368
628,"['34.01612', '-117.094576']",34.01612,-117.094576
629,"['34.174028', '-116.71730900000001']",34.174028,-116.71730900000001
630,"['34.234538', '-117.18836599999999']",34.234538,-117.18836599999999
631,"['33.837302', '-117.533056']",33.837302,-117.533056
632,"['34.311899', '-117.475233']",34.311899,-117.475233
633,"['33.703089', '-117.951907']",33.703089,-117.951907
634,"['33.955933', '-117.38068899999999']",33.955933,-117.38068899999999
635,"['33.683601', '-117.85935']",33.683601,-117.85935
636,"['34.222565', '-117.40341799999999']",34.222565,-117.40341799999999
637,"['34.205575', '-117.108028']",34.205575,-117.108028
638,"['33.776976', '-117.90016399999999']",33.776976,-117.90016399999999
639,"['33.941957', '-117.55540400000001']",33.941957,-117.55540400000001
640,"['34.219413', '-117.410751']",34.219413,-117.410751
641,"['33.882343', '-117.370506']",33.882343,-117.370506
642,"['34.063708', '-117.273779']",34.063708,-117.273779
643,"['34.173665', '-116.717441']",34.173665,-116.717441
644,"['34.078362', '-117.048701']",34.078362,-117.048701
645,"['34.270354', '-116.84682600000001']",34.270354,-116.84682600000001
646,"['33.74494', '-117.104028']",33.74494,-117.104028
647,"['34.066583', '-117.546299']",34.066583,-117.546299
648,"['34.066720000000004', '-117.20856599999999']",34.066720000000004,-117.20856599999999
649,"['34.01636', '-117.46218600000002']",34.01636,-117.46218600000002
650,"['34.250504', '-117.022373']",34.250504,-117.022373
651,"['34.139885', '-117.302621']",34.139885,-117.302621
652,"['33.911048', '-117.448379']",33.911048,-117.448379
653,"['34.141606', '-117.317406']",34.141606,-117.317406
654,"['33.876305', '-117.660643']",33.876305,-117.660643
655,"['33.829015999999996', '-117.928242']",33.829015999999996,-117.928242
656,"['34.159057000000004', '-117.184428']",34.159057000000004,-117.184428
657,"['34.039584999999995', '-117.15373799999999']",34.039584999999995,-117.15373799999999
658,"['34.032745', '-117.13736599999999']",34.032745,-117.13736599999999
659,"['34.172112', '-117.18146399999999']",34.172112,-117.18146399999999
660,"['33.882314', '-117.361776']",33.882314,-117.361776
661,"['33.998259999999995', '-117.36941399999999']",33.998259999999995,-117.36941399999999
662,"['34.0118', '-117.43403300000001']",34.0118,-117.43403300000001
663,"['33.940994', '-117.243761']",33.940994,-117.243761
664,"['34.077191', '-117.55839499999999']",34.077191,-117.55839499999999
665,"['34.217913', '-117.078763']",34.217913,-117.078763
666,"['34.109268', '-117.52833899999999']",34.109268,-117.52833899999999
667,"['34.263212', '-116.79073700000001']",34.263212,-116.79073700000001
668,"['34.228375', '-117.414552']",34.228375,-117.414552
669,"['34.139401', '-117.492547']",34.139401,-117.492547
670,"['34.12792', '-116.983244']",34.12792,-116.983244
671,"['34.135002', '-117.62546']",34.135002,-117.62546
672,"['34.065924', '-117.25418700000002']",34.065924,-117.25418700000002
673,"['34.307719', '-117.46977']",34.307719,-117.46977
674,"['34.146931', '-117.253381']",34.146931,-117.253381
675,"['34.185927', '-117.146901']",34.185927,-117.146901
676,"['34.229594', '-117.222101']",34.229594,-117.222101
677,"['34.051114', '-116.94856399999999']",34.051114,-116.94856399999999
678,"['34.015246000000005', '-117.086897']",34.015246000000005,-117.086897
679,"['34.289704', '-116.80468799999998']",34.289704,-116.80468799999998
680,"['34.207427', '-116.743926']",34.207427,-116.743926
681,"['34.194395', '-116.720872']",34.194395,-116.720872
