,0
38691,"34.157824,-117.34023700000002"
38692,"34.260826,-117.20013700000001"
38693,"34.061396,-117.390468"
38694,"34.065589,-117.544164"
38695,"34.243897,-117.23013700000001"
38696,"33.882272,-118.02541000000001"
38697,"33.984505,-117.736167"
38698,"33.775189000000005,-117.84817199999999"
38699,"33.595076,-117.46566100000001"
38700,"33.757220000000004,-118.021898"
38701,"33.568663,-117.635516"
38702,"33.877001,-118.18680800000001"
38703,"34.10315,-118.31843700000002"
38704,"33.844645,-117.26445600000001"
38705,"34.068889,-117.13631299999999"
38706,"34.073137,-117.400802"
38707,"34.124613000000004,-117.261839"
38708,"33.783138,-117.15856399999998"
38709,"34.163196,-117.35368600000001"
38710,"35.470258,-115.54641699999999"
38711,"34.043861,-114.48158500000001"
38712,"33.673735,-117.145402"
38713,"33.822612,-117.290264"
38714,"33.808187,-117.12285700000001"
38715,"33.990263,-117.38655"
38716,"34.244344,-116.86626899999999"
38717,"33.959786,-117.377902"
38718,"33.845753,-117.283301"
38719,"34.150636999999996,-117.24367600000001"
38720,"34.784754,-118.874551"
38721,"33.757773,-117.119299"
38722,"33.827413,-118.08230800000001"
38723,"34.144012,-118.188281"
38724,"33.988361,-118.13806799999999"
38725,"33.831987,-117.99358500000001"
38726,"33.850840000000005,-117.87521100000001"
38727,"33.799196,-117.514276"
38728,"34.041573,-117.38326299999999"
38729,"33.896963,-117.488184"
38730,"34.259153000000005,-117.150574"
38731,"34.135267,-117.59848799999999"
38732,"33.993039,-117.357069"
38733,"33.938424,-117.53681100000001"
38734,"34.154111,-117.67346"
38735,"34.101409000000004,-117.02338999999999"
38736,"34.011045,-117.397871"
38737,"34.233119,-117.42013700000001"
38738,"34.042008,-117.71566899999999"
38739,"34.135575,-116.98454"
38740,"33.888657,-117.46603400000001"
38741,"34.243697,-117.282269"
38742,"33.872819,-117.32699"
38743,"34.018846,-117.50673799999998"
38744,"33.849615,-117.374375"
38745,"33.829974,-117.283332"
38746,"34.102237,-117.301419"
38747,"34.253611,-117.203195"
38748,"34.261266,-117.46808999999999"
38749,"34.272696,-117.19155"
38750,"34.099108,-117.54569199999999"
38751,"33.649153000000005,-117.577278"
38752,"33.805766,-118.08153899999999"
38753,"33.465447999999995,-117.68021200000001"
38754,"34.171316,-118.51626100000001"
38755,"34.051283000000005,-118.26038999999999"
38756,"33.557512,-117.63328"
38757,"33.563389,-117.730189"
38758,"33.78038,-117.786224"
38759,"34.132259999999995,-117.986475"
38760,"33.974661,-118.27971799999999"
38761,"34.151865,-118.112916"
38762,"34.06475,-118.010853"
38763,"34.102422,-117.86113700000001"
38764,"33.918164000000004,-118.246197"
38765,"33.906040999999995,-118.367043"
38766,"33.916158,-118.24619799999999"
38767,"34.740118,-118.29003200000001"
38768,"33.906040999999995,-118.367101"
38769,"35.269726,-118.678845"
38770,"34.58998,-118.285385"
38771,"33.993379,-118.35883000000001"
38772,"34.103291,-117.916756"
38773,"34.138537,-118.073199"
38774,"34.471896,-117.84423999999999"
38775,"34.060753999999996,-118.316175"
38776,"33.943019,-117.282963"
38777,"34.237586,-118.186398"
38778,"34.236889,-117.84046000000001"
38779,"34.099251,-118.30923899999999"
38780,"34.075944,-118.64438600000001"
38781,"34.056003999999994,-117.68529299999999"
38782,"34.106797,-117.33931399999999"
38783,"33.989259999999994,-117.42892900000001"
38784,"33.874449,-117.548076"
38785,"33.881847,-117.50928200000001"
38786,"34.261998999999996,-117.28891000000002"
38787,"34.135870000000004,-117.22039199999999"
38788,"34.067165,-117.554825"
38789,"34.081465,-117.70058799999998"
38790,"33.905325,-117.45775"
38791,"33.916354,-118.265153"
38792,"34.135751,-117.191974"
38793,"34.101171,-118.620719"
38794,"34.019021,-117.530382"
38795,"33.914613,-118.27100800000001"
38796,"33.880179,-118.11076299999999"
38797,"33.590564,-117.50161200000001"
38798,"33.820895,-117.966705"
38799,"33.872805,-118.27394199999999"
38800,"33.80755,-118.20719299999999"
38801,"34.007959,-118.280845"
38802,"34.230998,-118.399322"
38803,"34.287634999999995,-119.158019"
38804,"33.774989,-117.74411699999999"
38805,"33.850065,-117.876704"
38806,"33.623872,-117.928458"
38807,"33.560246,-117.64411399999999"
38808,"33.786571,-118.082792"
38809,"33.864778,-117.710504"
38810,"33.733506,-117.98083600000001"
38811,"34.080828000000004,-117.308027"
38812,"33.805425,-118.290295"
38813,"34.06953,-117.102398"
38814,"34.077979,-117.996223"
38815,"34.090034,-117.756119"
38816,"33.74774,-117.12501200000001"
38817,"33.987534000000004,-118.30018500000001"
38818,"34.222266999999995,-118.35904"
38819,"34.137223,-118.392889"
38820,"33.818898,-118.18501"
38821,"33.973995,-117.547972"
38822,"34.025128,-117.73116499999999"
38823,"34.156896,-118.806394"
38824,"34.099664000000004,-118.313612"
38825,"33.899004,-117.49421699999999"
38826,"34.006525,-117.955265"
38827,"34.046958000000004,-117.637294"
38828,"34.210631,-117.08068300000001"
38829,"33.827243,-117.16848700000001"
38830,"33.803088,-117.50576799999999"
38831,"33.753721,-118.30568500000001"
38832,"34.001056,-117.47543600000002"
38833,"33.907755,-117.282273"
38834,"34.182373999999996,-117.437299"
38835,"33.982166,-117.367204"
38836,"34.145202000000005,-117.301318"
38837,"34.021577,-117.981618"
38838,"34.266687,-118.60606100000001"
38839,"34.107594,-118.62914099999999"
38840,"35.570128000000004,-120.47245"
38841,"34.040469,-118.15670700000001"
38842,"34.036999,-118.163799"
38843,"34.010083,-117.88458500000002"
38844,"34.036792,-118.30368200000001"
38845,"34.577951,-117.951872"
38846,"34.674665999999995,-118.271629"
38847,"34.055101,-118.183581"
38848,"33.880371999999994,-118.07973"
38849,"34.433536,-118.12756999999999"
38850,"34.491634000000005,-118.61686999999999"
38851,"33.864173,-118.21304199999999"
38852,"34.171837,-118.53379699999999"
38853,"34.038123999999996,-118.18340400000001"
38854,"34.003634999999996,-117.979832"
38855,"33.902936,-118.24931399999998"
38856,"33.947767999999996,-118.294229"
38857,"34.257387,-118.47152700000001"
38858,"34.117529,-117.807483"
38859,"34.501953,-117.81151200000001"
38860,"33.99643,-118.287123"
38861,"34.76047,-118.43121299999999"
38862,"33.997240000000005,-117.96781899999999"
38863,"34.036949,-118.17018600000002"
38864,"34.218342,-118.23513899999999"
38865,"33.806248,-118.146299"
38866,"33.825355,-118.29031599999999"
38867,"34.06467,-117.787567"
38868,"34.007515000000005,-118.26039399999999"
38869,"34.069599,-118.259047"
38870,"34.12165,-117.77021599999999"
38871,"34.030066999999995,-118.155479"
38872,"33.921543,-117.988352"
38873,"33.988956,-118.340476"
38874,"33.822146000000004,-118.17738100000001"
38875,"33.901969,-118.02921299999998"
38876,"34.118522999999996,-118.07289399999999"
38877,"33.949078,-118.249081"
38878,"34.57974,-118.129502"
38879,"34.060482,-118.27701499999999"
38880,"34.247942,-117.206185"
38881,"33.838353000000005,-117.296355"
38882,"34.153981,-118.36150400000001"
38883,"33.982997,-117.33988400000001"
38884,"33.877662,-117.613325"
38885,"34.084762,-117.46963899999999"
38886,"34.220557,-118.243301"
38887,"34.067745,-118.034306"
38888,"34.327290000000005,-118.50243600000002"
38889,"34.095901,-118.31238700000002"
38890,"34.068490000000004,-117.97278999999999"
38891,"33.805783,-118.288082"
38892,"33.733649,-117.851308"
38893,"33.739839,-117.771254"
38894,"33.832555,-117.942421"
38895,"34.028317,-118.16790300000001"
38896,"34.645986,-118.00520700000001"
38897,"33.839218,-118.218397"
38898,"34.307134999999995,-118.47639299999999"
38899,"33.97756,-118.070907"
38900,"34.183046000000004,-118.40630300000001"
38901,"33.999054,-118.13193400000002"
38902,"34.031625,-118.34659199999999"
38903,"33.894735,-118.281573"
38904,"34.601602,-117.449477"
38905,"34.689223,-118.32423999999999"
38906,"35.127758,-117.971011"
38907,"34.135003000000005,-117.988739"
38908,"33.998828,-117.85505500000001"
38909,"34.164906,-118.365349"
38910,"34.049116999999995,-117.713278"
38911,"33.727647999999995,-117.30813799999999"
38912,"33.839098,-117.28701399999999"
38913,"34.062025,-117.2047"
38914,"34.043512,-117.40405600000001"
38915,"33.930991,-117.411776"
38916,"34.121328000000005,-117.306178"
38917,"34.035804999999996,-117.71996100000001"
38918,"33.863665000000005,-117.28758700000002"
38919,"34.06904,-117.178069"
38920,"34.266791999999995,-117.212666"
38921,"34.314336,-117.49025300000001"
38922,"34.012076,-117.33101599999999"
38923,"34.121282,-117.226183"
38924,"34.067381,-117.547426"
38925,"33.985958000000004,-118.25209"
38926,"34.229592,-118.451637"
38927,"33.899139,-118.160054"
38928,"34.609907,-118.26598899999999"
38929,"34.011416,-117.972073"
38930,"33.876582,-118.12518100000001"
38931,"34.056791,-118.17514399999999"
38932,"34.233032,-118.469802"
38933,"34.143498,-118.02053799999999"
38934,"33.900334,-118.200175"
38935,"34.030144,-118.272975"
38936,"34.120996999999996,-117.872584"
38937,"34.213478,-118.23091000000001"
38938,"34.130513,-118.069524"
38939,"34.185957,-118.21690100000001"
38940,"34.240144,-118.65002700000001"
38941,"33.811771,-118.16168700000001"
38942,"34.115071,-117.895214"
38943,"33.983403,-118.44431599999999"
38944,"34.06892,-118.685441"
38945,"33.935259,-118.097504"
38946,"34.171952000000005,-118.334741"
38947,"34.152412,-118.373375"
38948,"33.911237,-118.22275400000001"
38949,"33.97381,-118.07018000000001"
38950,"34.028378000000004,-117.92193"
38951,"34.071441,-117.788224"
38952,"33.887215000000005,-118.034824"
38953,"33.916964,-118.040673"
38954,"34.205653000000005,-118.21525700000001"
38955,"33.981499,-118.256425"
38956,"34.139926,-118.187119"
38957,"33.804320000000004,-118.20999599999999"
38958,"34.60952,-118.262355"
38959,"33.841357,-118.288118"
38960,"33.298869,-117.464472"
38961,"34.343043,-118.505395"
38962,"33.931282,-118.36849"
38963,"34.400487,-118.458148"
38964,"34.047317,-118.267781"
38965,"33.55693,-117.548902"
38966,"33.720161,-117.719742"
38967,"33.696704,-117.945528"
38968,"33.646689,-117.443941"
38969,"34.017967999999996,-118.250644"
38970,"33.945966,-118.361331"
38971,"34.046991,-117.93871599999999"
38972,"33.906795,-118.286371"
38973,"34.218833000000004,-118.19901200000001"
38974,"33.984328000000005,-118.248833"
38975,"33.989647999999995,-118.29146399999999"
38976,"33.912618,-118.224048"
38977,"33.912617,-118.22415500000001"
38978,"34.052383,-118.638473"
38979,"34.150517,-118.75418300000001"
38980,"33.940785999999996,-118.339749"
38981,"33.881347,-117.58055700000001"
38982,"33.841471999999996,-117.28485500000001"
38983,"34.261226,-117.208903"
38984,"34.033466,-117.548697"
38985,"33.757985999999995,-117.278411"
38986,"33.989371000000006,-117.716022"
38987,"34.037172999999996,-117.067146"
38988,"34.077714,-117.399056"
38989,"34.241176,-117.463076"
38990,"34.209466,-117.08648500000001"
38991,"34.054334000000004,-116.964831"
38992,"34.070206,-117.201127"
38993,"34.167995,-117.457474"
38994,"33.898589,-118.199937"
38995,"33.909312,-117.280934"
38996,"34.233582,-117.20499099999999"
38997,"34.020011,-117.489093"
38998,"34.078695,-117.08074099999999"
38999,"34.082109,-117.083372"
39000,"34.260387,-116.853812"
39001,"33.846486,-117.262592"
39002,"33.984913,-118.41334099999999"
39003,"34.224607,-118.46112600000001"
39004,"33.918614,-118.265227"
39005,"34.691278000000004,-118.167505"
39006,"33.946435,-117.964545"
39007,"34.327364,-117.517151"
39008,"34.120925,-117.896346"
39009,"34.170770000000005,-118.149106"
39010,"34.431626,-118.590477"
39011,"33.843645,-117.524499"
39012,"34.070482,-117.38884099999999"
39013,"33.978287,-118.28484499999999"
39014,"38.39575,-122.71350600000001"
39015,"34.044195,-117.926515"
39016,"34.009809000000004,-118.14801200000001"
39017,"33.832065,-118.22565700000001"
39018,"34.257711,-118.457197"
39019,"34.002458000000004,-117.96771000000001"
39020,"33.790509,-118.26158799999999"
39021,"34.071027,-117.73061200000001"
39022,"34.054063,-118.177508"
39023,"34.053965000000005,-118.178432"
39024,"33.970895,-118.370222"
39025,"34.023606,-118.200451"
39026,"34.174188,-118.850338"
39027,"34.138749,-118.076348"
39028,"34.081669,-117.06688999999999"
39029,"34.064569,-117.19341899999999"
39030,"34.298767,-117.457555"
39031,"34.102855,-118.791554"
39032,"34.105691,-118.285225"
39033,"33.994667,-117.791795"
39034,"34.070653,-118.258872"
39035,"34.672358,-118.768693"
39036,"34.436153999999995,-118.58058799999999"
39037,"34.039381,-117.98128100000001"
39038,"33.899485999999996,-118.18923500000001"
39039,"34.029669,-117.771353"
39040,"34.000282,-117.95466499999999"
39041,"34.055261,-118.21193799999999"
39042,"34.026289,-118.219633"
39043,"34.076687,-118.21937700000001"
39044,"33.958586,-118.24975800000001"
39045,"33.968264000000005,-118.42188"
39046,"34.115462,-118.07344099999999"
39047,"34.054553999999996,-118.005454"
39048,"34.030314000000004,-118.280855"
39049,"33.971848,-118.07078"
39050,"34.167863,-118.30503999999999"
39051,"33.986055,-118.271078"
39052,"34.601893,-117.791521"
39053,"34.19343,-118.23484599999999"
39054,"34.031937,-118.017649"
39055,"34.148043,-118.232188"
39056,"34.071067,-117.943927"
39057,"34.046054,-118.247528"
39058,"34.079238000000004,-118.269145"
39059,"33.911294,-118.233117"
39060,"34.072299,-118.02443999999998"
39061,"34.003097,-118.062023"
39062,"33.990572,-117.925995"
39063,"33.945949,-118.043548"
39064,"34.063522999999996,-117.79695"
39065,"34.050447999999996,-118.08192"
39066,"34.255772,-118.32621200000001"
39067,"34.067059,-118.394034"
39068,"34.031936,-117.66779199999999"
39069,"33.912329,-118.334305"
39070,"34.112686,-117.78587399999999"
39071,"33.947601,-118.324288"
39072,"33.83113,-118.29028100000001"
39073,"33.934475,-118.22771200000001"
39074,"34.497883,-118.619945"
39075,"33.982084,-117.89940700000001"
39076,"34.058586,-117.752326"
39077,"33.895957,-118.33083"
39078,"33.956456,-118.273854"
39079,"33.95333,-118.24883799999999"
39080,"34.878175,-114.755606"
39081,"33.675936,-115.57086100000001"
39082,"33.606084,-114.985083"
39083,"34.030556,-117.60851399999999"
39084,"33.792864,-117.38504499999999"
39085,"34.031936,-117.66779299999999"
39086,"34.067012,-117.65081299999999"
39087,"33.834416999999995,-117.525443"
39088,"34.16625,-117.00548300000001"
39089,"34.018254999999996,-117.339803"
39090,"34.094603,-117.503596"
39091,"34.132988,-117.19501100000001"
39092,"34.145745,-117.331103"
39093,"34.272346,-117.44938300000001"
39094,"34.019079999999995,-117.06658200000001"
39095,"34.072252,-117.098197"
39096,"33.931706,-117.255197"
39097,"34.200480999999996,-117.153504"
39098,"34.086957,-117.671925"
39099,"33.906399,-117.22626899999999"
39100,"34.261247,-116.83138999999998"
39101,"34.27081,-116.84595900000001"
39102,"33.859415999999996,-118.19451200000002"
39103,"34.012572999999996,-117.922756"
39104,"33.934438,-118.09857099999999"
39105,"34.034228000000006,-117.99311499999999"
39106,"34.014421999999996,-118.48728600000001"
39107,"34.152885,-118.22458400000001"
39108,"34.01703,-118.17265400000001"
39109,"33.716516999999996,-117.84581100000001"
39110,"33.77902,-117.77218799999999"
39111,"33.759868,-117.829224"
39112,"33.719322999999996,-117.795433"
39113,"33.770841,-117.81985700000001"
39114,"33.686917,-117.74879399999999"
39115,"34.139317999999996,-118.204723"
39116,"33.829469,-118.08181699999999"
39117,"34.689143,-118.34206299999998"
39118,"34.031056,-118.26076599999999"
39119,"34.135092,-118.150357"
39120,"34.061338,-118.174553"
39121,"34.121899,-117.997878"
39122,"34.391912,-118.08143999999999"
39123,"34.035684,-118.148371"
39124,"33.948313,-118.08861"
39125,"33.992709000000005,-118.24555"
39126,"33.925956,-118.24071599999999"
39127,"33.979381,-118.07446200000001"
39128,"34.266991,-118.322221"
39129,"34.017728000000005,-118.159452"
39130,"34.261499,-118.31963700000001"
39131,"33.825352,-118.22228799999999"
39132,"33.910902,-118.22838899999999"
39133,"34.180269,-118.130901"
39134,"34.173819,-118.394621"
39135,"33.93359,-118.22928600000002"
39136,"33.934354,-118.23008"
39137,"33.94408,-118.30148899999999"
39138,"34.147246,-118.782949"
39139,"33.922131,-118.309003"
39140,"34.051502,-117.94283300000001"
39141,"34.156017999999996,-118.25796499999998"
39142,"33.811878,-117.962773"
39143,"33.814206,-117.813308"
39144,"33.88957,-118.191841"
39145,"34.147813,-117.321372"
39146,"34.036682,-118.53765200000001"
39147,"34.2696,-117.20833600000002"
39148,"34.271051,-117.20642"
39149,"34.154218,-117.33996699999999"
39150,"34.017799,-117.270234"
39151,"34.273247999999995,-117.177398"
39152,"34.078703999999995,-117.247996"
39153,"34.102703000000005,-117.265179"
39154,"33.646293,-117.35647800000001"
39155,"33.87851,-117.66060700000001"
39156,"34.272928,-116.820224"
39157,"34.235081,-117.25148700000001"
39158,"34.382917,-117.415191"
39159,"33.809145,-117.277722"
39160,"33.652145000000004,-117.40888000000001"
39161,"35.331276,-118.78958899999999"
39162,"34.093002,-117.462377"
39163,"33.982724,-117.57576200000001"
39164,"33.877394,-117.528301"
39165,"33.895998,-117.489147"
39166,"33.977625,-118.055539"
39167,"34.140073,-117.776665"
39168,"34.115003,-117.794096"
39169,"33.971148,-118.344031"
39170,"34.172610999999996,-118.55175"
39171,"33.969791,-118.25281899999999"
39172,"34.013249,-118.18001000000001"
39173,"34.660145,-118.280879"
39174,"34.031315,-117.932748"
39175,"34.065757,-118.24761799999999"
39176,"33.844576,-118.296252"
39177,"34.044290999999994,-117.928164"
39178,"34.111659,-118.265285"
39179,"34.012253,-118.482901"
39180,"34.653741,-118.20128500000001"
39181,"34.062631,-118.07323500000001"
39182,"34.158120000000004,-118.45741299999999"
39183,"34.148092999999996,-118.16163"
39184,"34.033255,-118.18384099999999"
39185,"34.113906,-117.82748899999999"
39186,"34.156114,-118.43995600000001"
39187,"33.972651,-117.907785"
39188,"33.647018,-117.90148400000001"
39189,"33.868326,-117.710425"
39190,"34.140741,-117.23495700000001"
39191,"34.052240999999995,-117.68078899999999"
